IdCliente,IdCiudad,Nombre,Apellido,FechaNacimiento,EstadoCivil,Genero,Email,IngresoAnual,TotalHijos,Educacion,Ocupacion,Propietario,CantAutomoviles,Direccion,Telefono,FechaPrimeraCompra,Distancia,Region,Edad,ComproBicicleta
22852,33,Billy,Alonso,22/08/1972,C,M,billy10@mineriadedatos.com.ar,80000,0,Licenciatura,Profesional,1,3,'2411 Hazelnut Lane','500 555-0198',23/05/2008,'10+ Km.',Sur,40,0
29199,322,James,Wilson,07/10/1953,S,M,james72@mineriadedatos.com.ar,60000,3,'Educación secundaria (en curso)','Obrero especializado',0,3,'3607 Cloudview Dr.',526-555-0183,09/03/2008,'2-5 Km.',Norte,59,0
12157,336,William,White,22/09/1934,C,M,william8@mineriadedatos.com.ar,120000,1,'Estudios de postgrado',Gestión,1,1,'5984 Mt. Whitney Dr.',544-555-0147,11/11/2007,'2-5 Km.',Norte,78,0
18688,632,Antonio,Barnes,10/01/1958,C,M,antonio3@mineriadedatos.com.ar,70000,5,'Estudios de postgrado',Profesional,1,0,'7228 Caravelle Ct.',224-555-0112,17/02/2008,'2-5 Km.',Norte,55,0
17016,360,Hailey,Hughes,24/08/1962,S,F,hailey31@mineriadedatos.com.ar,70000,1,Licenciatura,Profesional,0,1,'1159 LaCrosse Ave',843-555-0191,20/08/2007,'2-5 Km.',Norte,50,0
21814,552,Noah,Edwards,24/03/1952,C,M,noah28@mineriadedatos.com.ar,60000,2,'Educación secundaria',Profesional,1,2,'2246 Breaker Dr.',228-555-0183,11/01/2008,'10+ Km.',Norte,61,0
14500,374,Jasmine,Ward,18/11/1937,S,F,jasmine31@mineriadedatos.com.ar,130000,2,Licenciatura,Gestión,0,4,'1707 Willowwood Ct.',202-555-0117,18/07/2008,'0-1 Km.',Norte,75,0
24724,201,Alfredo,Gutierrez,14/12/1970,C,M,alfredo12@mineriadedatos.com.ar,40000,2,'Estudios universitarios (en curso)',Administrativo,1,2,'2  cours Mirabeau','500 555-0170',01/04/2008,'1-2 Km.',Centro,42,0
27950,184,Shannon,Sanz,28/04/1952,C,M,shannon40@mineriadedatos.com.ar,80000,4,'Estudios universitarios (en curso)',Profesional,1,2,'74  rue Descartes','500 555-0122',09/05/2008,'10+ Km.',Centro,61,0
21820,190,Priscilla,Nath,11/06/1957,C,F,priscilla17@mineriadedatos.com.ar,110000,2,'Estudios universitarios (en curso)',Profesional,1,3,'828  rue de Berri','500 555-0192',10/02/2008,'5-10 Km.',Centro,55,0
23942,121,Rafael,Goel,13/11/1978,C,M,rafael43@mineriadedatos.com.ar,30000,4,'Estudios universitarios (en curso)',Administrativo,1,0,'Postfach 8 44 99','500 555-0153',13/12/2007,'0-1 Km.',Centro,34,0
28633,634,Christina,Howard,26/07/1973,S,F,christina9@mineriadedatos.com.ar,40000,1,'Estudios de postgrado','Obrero especializado',1,0,'6790 Edward Avenue',146-555-0185,29/10/2007,'1-2 Km.',Norte,39,0
14986,271,Richard,Martinez,05/08/1976,C,M,richard11@mineriadedatos.com.ar,20000,0,'Educación secundaria',Obrero,0,1,'1251 Alan Drive','500 555-0150',29/03/2008,'2-5 Km.',Centro,36,0
27522,53,Madeline,Carter,04/08/1974,C,F,madeline10@mineriadedatos.com.ar,50000,0,'Educación secundaria',Profesional,1,2,'7281 Running Springs Rd.',976-555-0125,03/02/2008,'5-10 Km.',Norte,38,0
12247,3,Brandy,Raman,18/10/1979,S,F,brandy8@mineriadedatos.com.ar,20000,0,Licenciatura,Administrativo,1,0,'30 Rolling Green Circle','500 555-0142',05/08/2007,'0-1 Km.',Sur,33,0
16064,368,Isabella,Griffin,01/03/1969,C,F,isabella31@mineriadedatos.com.ar,50000,1,Licenciatura,'Obrero especializado',1,1,'7086 C Wharton Way',994-555-0112,29/02/2008,'0-1 Km.',Norte,44,0
16099,637,Julian,Jenkins,09/08/1969,C,M,julian8@mineriadedatos.com.ar,70000,5,'Estudios de postgrado',Profesional,1,2,'3513 Dorset Way',444-555-0124,01/06/2008,'0-1 Km.',Norte,43,0
16606,8,Ricky,Blanco,09/11/1976,S,M,ricky16@mineriadedatos.com.ar,70000,0,Licenciatura,Profesional,1,3,'3967 High Street','500 555-0182',08/02/2008,'10+ Km.',Sur,36,0
27164,231,Micheal,Carlson,23/05/1972,S,M,micheal14@mineriadedatos.com.ar,20000,0,'Educación secundaria (en curso)',Obrero,1,2,'1782 Gold Crest Ct','500 555-0198',13/11/2007,'1-2 Km.',Centro,40,0
17027,71,Brianna,Taylor,27/06/1967,S,F,brianna7@mineriadedatos.com.ar,50000,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'6257 Jennifer Way',107-555-0171,06/08/2007,'0-1 Km.',Norte,45,0
18873,552,Austin,Rodriguez,19/11/1939,S,M,austin35@mineriadedatos.com.ar,60000,3,'Estudios de postgrado',Gestión,1,2,'6227 Oak Creek Ct.',145-555-0182,12/02/2008,'10+ Km.',Norte,73,0
17758,128,Linda,Gill,23/06/1970,C,F,linda29@mineriadedatos.com.ar,20000,0,'Estudios universitarios (en curso)',Obrero,0,1,'Auf Der Steige 100','500 555-0111',27/01/2008,'1-2 Km.',Centro,42,0
11260,302,Katelyn,Kelly,12/04/1965,C,F,katelyn1@mineriadedatos.com.ar,110000,2,Licenciatura,Gestión,1,3,'7085 Solano Drive',507-555-0132,09/08/2007,'2-5 Km.',Norte,48,0
16901,311,Ricky,Munoz,24/10/1937,C,M,ricky7@mineriadedatos.com.ar,130000,2,Licenciatura,Gestión,1,4,'2594 Breaker Dr',291-555-0126,28/03/2008,'2-5 Km.',Norte,75,0
21743,307,Theresa,Rubio,21/10/1965,C,F,theresa17@mineriadedatos.com.ar,110000,2,Licenciatura,Gestión,1,4,'4777 Rockne Drive',351-555-0167,31/10/2007,'2-5 Km.',Norte,47,0
22965,24,Carrie,Gomez,02/07/1936,S,F,carrie0@mineriadedatos.com.ar,30000,2,'Estudios universitarios (en curso)',Administrativo,0,2,'567 Water Street','500 555-0154',24/03/2008,'5-10 Km.',Sur,76,0
17506,299,Alexandria,Simmons,19/04/1973,C,F,alexandria15@mineriadedatos.com.ar,60000,0,'Estudios universitarios (en curso)','Obrero especializado',1,2,'5970 Meadowbrook Court',117-555-0117,07/08/2007,'5-10 Km.',Norte,40,0
20115,335,Megan,Jones,12/01/1959,C,F,megan6@mineriadedatos.com.ar,40000,2,'Estudios universitarios (en curso)',Administrativo,1,1,'3717 Via Cordona',118-555-0179,04/09/2007,'0-1 Km.',Norte,54,0
26819,175,Devin,Mitchell,21/02/1967,C,M,devin34@mineriadedatos.com.ar,10000,3,'Educación secundaria',Obrero,1,1,'Unter Linden 644','500 555-0144',17/06/2008,'0-1 Km.',Centro,46,0
19249,119,Chad,Andersen,03/12/1961,C,M,chad15@mineriadedatos.com.ar,10000,1,Licenciatura,Obrero,1,0,'Am Grossen Dern 8249','500 555-0138',01/03/2008,'0-1 Km.',Centro,51,0
16806,302,Louis,Zhao,04/08/1950,C,M,louis4@mineriadedatos.com.ar,NA,2,'Estudios universitarios (en curso)',Profesional,1,1,'1899 Hooftrail Way',100-555-0146,09/06/2008,'2-5 Km.',Norte,62,0
21693,299,Alyssa,Ashe,28/07/1966,S,F,alyssa9@mineriadedatos.com.ar,60000,0,'Estudios de postgrado','Obrero especializado',0,0,'6732 Geary',909-555-0168,02/12/2007,'0-1 Km.',Norte,46,0
19946,243,Tamara,Raje,09/06/1947,S,F,tamara25@mineriadedatos.com.ar,120000,5,'Educación secundaria',Gestión,1,4,'1682 Klier Drive','500 555-0142',17/10/2007,'10+ Km.',Centro,65,0
20630,3,Diane,Alonso,15/03/1970,C,F,diane13@mineriadedatos.com.ar,130000,5,'Educación secundaria',Gestión,1,4,'9526 Baird Court','500 555-0194',04/05/2008,'0-1 Km.',Sur,43,0
11676,475,Alan,Hu,13/02/1966,C,M,alan24@mineriadedatos.com.ar,80000,0,'Estudios de postgrado',Profesional,1,0,'970 Pheasant Circle',723-555-0187,21/02/2008,'0-1 Km.',Norte,47,0
22376,542,Marcus,Martin,18/03/1972,S,M,marcus15@mineriadedatos.com.ar,50000,1,'Estudios de postgrado','Obrero especializado',1,0,'5690 Morgan Territory Rd',338-555-0113,16/12/2007,'1-2 Km.',Norte,41,0
22087,312,Joan,Coleman,16/10/1961,C,F,joan4@mineriadedatos.com.ar,120000,1,'Educación secundaria',Profesional,1,4,'2260 Clear Court',387-555-0136,11/01/2008,'2-5 Km.',Norte,51,0
14223,31,Larry,Rubio,28/05/1972,C,M,larry23@mineriadedatos.com.ar,80000,0,Licenciatura,Profesional,0,3,'7268 Norcross Lane','500 555-0181',06/12/2007,'10+ Km.',Sur,40,0
23447,119,Jermaine,Weber,14/04/1974,S,M,jermaine3@mineriadedatos.com.ar,30000,0,'Estudios universitarios (en curso)',Administrativo,0,1,'Knaackstr 442','500 555-0178',10/07/2008,'0-1 Km.',Centro,39,0
11869,71,Kaitlyn,Adams,06/11/1967,S,F,kaitlyn13@mineriadedatos.com.ar,70000,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'3815 Berry Dr.',512-555-0158,21/09/2007,'0-1 Km.',Norte,45,0
27971,4,Jodi,Jai,01/03/1974,S,F,jodi11@mineriadedatos.com.ar,80000,0,Licenciatura,Profesional,0,3,'7446 The Alameda','500 555-0121',02/05/2008,'10+ Km.',Sur,39,0
17070,18,Margaret,Huang,05/11/1968,C,F,margaret12@mineriadedatos.com.ar,80000,5,Licenciatura,Profesional,1,4,'5234 Shirley Dr.','500 555-0173',16/08/2007,'0-1 Km.',Sur,44,0
19345,156,Kaitlin,Prasad,22/08/1965,C,F,kaitlin9@mineriadedatos.com.ar,30000,2,'Estudios universitarios (en curso)',Administrativo,0,1,'Marienplatz 313','500 555-0117',02/10/2007,'0-1 Km.',Centro,47,0
11137,641,Jasmine,Taylor,20/07/1978,C,F,jasmine7@mineriadedatos.com.ar,40000,0,'Educación secundaria','Obrero especializado',1,2,'2457 Matterhorn Court',557-555-0146,01/02/2008,'5-10 Km.',Norte,34,0
14546,262,Christina,Sanchez,10/03/1956,C,F,christina22@mineriadedatos.com.ar,10000,2,'Estudios universitarios (en curso)',Obrero,1,0,'5492 Hacienda Drive','500 555-0124',19/09/2007,'0-1 Km.',Centro,57,0
22882,60,Charles,Jones,05/03/1967,S,M,charles6@mineriadedatos.com.ar,50000,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'4814 Ward Street',267-555-0115,27/02/2008,'0-1 Km.',Norte,46,0
13171,343,Catherine,Torres,08/06/1968,S,F,catherine12@mineriadedatos.com.ar,80000,0,Licenciatura,Gestión,1,1,'2573 Ashford Court',293-555-0184,03/08/2007,'1-2 Km.',Norte,44,0
21742,51,Katelyn,Cox,15/11/1965,C,F,katelyn9@mineriadedatos.com.ar,90000,4,'Estudios universitarios (en curso)',Profesional,1,3,'8754 San Marino Ct',398-555-0188,31/10/2007,'2-5 Km.',Norte,47,0
26117,307,Samuel,Wright,08/10/1952,C,M,samuel50@mineriadedatos.com.ar,40000,3,'Estudios universitarios (en curso)',Profesional,1,2,'7797 Richard Place',894-555-0144,24/11/2007,'5-10 Km.',Norte,60,0
20309,7,Cristina,Sharma,11/11/1944,C,F,cristina9@mineriadedatos.com.ar,10000,5,'Educación secundaria','Obrero especializado',1,4,'7709 Atchinson Stage Ct.','500 555-0166',07/07/2008,'5-10 Km.',Sur,68,0
15519,536,Jennifer,Evans,10/11/1921,C,F,jennifer4@mineriadedatos.com.ar,10000,4,'Educación secundaria (en curso)',Administrativo,0,2,'600 Lake Place',944-555-0134,29/10/2007,'0-1 Km.',Norte,91,0
27293,325,Kaitlyn,Jackson,18/05/1966,C,F,kaitlyn34@mineriadedatos.com.ar,60000,0,'Estudios de postgrado',Profesional,1,0,'2373 Mt. Whitney Way',208-555-0174,23/08/2007,'2-5 Km.',Norte,47,0
27198,612,Jocelyn,Flores,06/04/1966,S,F,jocelyn13@mineriadedatos.com.ar,80000,0,'Estudios de postgrado','Obrero especializado',0,0,'8543 Meadowbrook Drive',429-555-0119,18/01/2008,'0-1 Km.',Norte,47,0
21066,274,Ebony,Arun,10/04/1966,C,F,ebony6@mineriadedatos.com.ar,30000,1,Licenciatura,'Obrero especializado',1,2,'1514 West M Street','500 555-0141',20/07/2008,'0-1 Km.',Centro,47,0
13167,311,Mario,Tang,04/07/1974,S,M,mario3@mineriadedatos.com.ar,30000,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'4108 Yukon Street',539-555-0165,09/05/2008,'1-2 Km.',Norte,38,0
20435,335,Natalie,Green,26/11/1975,C,F,natalie57@mineriadedatos.com.ar,60000,0,'Estudios universitarios (en curso)','Obrero especializado',1,2,'3470 Augustine Dr.',314-555-0118,17/01/2008,'5-10 Km.',Norte,37,0
16149,52,Dalton,Perry,01/03/1958,S,M,dalton53@mineriadedatos.com.ar,60000,3,Licenciatura,Profesional,1,1,'4401 Keller Ridge Dr.',192-555-0115,01/12/2007,'2-5 Km.',Norte,55,0
20327,358,Sophia,Perez,12/04/1963,C,F,sophia11@mineriadedatos.com.ar,130000,3,Licenciatura,Gestión,1,4,'2229 Oak Rd.',604-555-0191,19/11/2007,'1-2 Km.',Norte,50,0
12445,546,Cameron,Taylor,27/03/1957,C,M,cameron49@mineriadedatos.com.ar,40000,1,'Estudios universitarios (en curso)',Administrativo,1,1,'5083 Bates Court',694-555-0145,09/02/2008,'1-2 Km.',Norte,56,0
23972,182,Clarence,Liang,04/05/1961,S,M,clarence9@mineriadedatos.com.ar,20000,1,'Estudios de postgrado',Administrativo,0,0,'9904 C. Mt. Hood','500 555-0194',27/04/2008,'0-1 Km.',Centro,52,0
12611,273,Manuel,Sara,11/04/1970,S,M,manuel9@mineriadedatos.com.ar,20000,0,'Estudios universitarios (en curso)',Obrero,1,1,'878 Rancho View Drive','500 555-0113',02/01/2008,'2-5 Km.',Centro,43,0
16840,49,Xavier,Torres,14/03/1964,C,M,xavier70@mineriadedatos.com.ar,80000,4,Licenciatura,Gestión,1,0,'8802 Valley Manor',110-555-0149,25/11/2007,'2-5 Km.',Norte,49,0
27040,524,Paul,Singh,06/06/1957,C,M,paul5@mineriadedatos.com.ar,20000,2,'Educación secundaria (en curso)',Administrativo,1,2,'371 Westwood Court',390-555-0100,06/08/2007,'1-2 Km.',Norte,55,0
21463,372,Logan,Roberts,25/10/1945,C,M,logan30@mineriadedatos.com.ar,70000,5,Licenciatura,Gestión,1,2,'3906 El Dorado Way',460-555-0143,08/02/2008,'2-5 Km.',Norte,67,0
12963,546,Marcus,Anderson,25/10/1962,C,M,marcus10@mineriadedatos.com.ar,70000,1,'Estudios universitarios (en curso)','Obrero especializado',1,1,'177 11th Ave',582-555-0196,10/06/2008,'2-5 Km.',Norte,50,0
24951,359,Jeremy,Ward,25/09/1943,C,M,jeremy34@mineriadedatos.com.ar,60000,4,Licenciatura,Gestión,1,2,'4605 Merced Circle',159-555-0116,31/01/2008,'10+ Km.',Norte,69,0
20112,374,Shelby,James,13/06/1958,S,F,shelby8@mineriadedatos.com.ar,80000,5,'Estudios de postgrado','Obrero especializado',1,0,'4991 Lindenwood Drive',374-555-0151,22/04/2008,'1-2 Km.',Norte,54,0
19806,302,Nancy,Perez,22/02/1974,S,F,nancy24@mineriadedatos.com.ar,60000,0,'Estudios universitarios (en curso)',Profesional,1,2,'9791 Harvard Court',737-555-0153,27/02/2008,'5-10 Km.',Norte,39,0
12642,189,Jimmy,Carlson,13/04/1954,C,M,jimmy22@mineriadedatos.com.ar,100000,3,'Educación secundaria',Profesional,1,3,'13  boulevard d´Albi','500 555-0175',16/11/2007,'2-5 Km.',Centro,59,0
28777,648,Brittany,Wood,17/06/1955,S,F,brittany2@mineriadedatos.com.ar,20000,3,'Educación secundaria (en curso)',Administrativo,1,2,'8798 Valley Manor',766-555-0133,27/05/2008,'1-2 Km.',Norte,57,0
18636,156,Edgar,Chapman,15/06/1971,S,M,edgar2@mineriadedatos.com.ar,40000,2,'Estudios universitarios (en curso)',Administrativo,1,1,'Winterfeldtstr 35345','500 555-0115',29/02/2008,'0-1 Km.',Centro,41,0
25801,263,Colin,Raji,02/05/1950,C,M,colin44@mineriadedatos.com.ar,150000,4,'Estudios universitarios (en curso)',Gestión,0,4,'5118 Colorado Dr','500 555-0120',04/08/2007,'10+ Km.',Centro,63,0
11530,54,Andrew,Martinez,26/07/1957,C,M,andrew24@mineriadedatos.com.ar,40000,1,'Estudios universitarios (en curso)',Administrativo,1,1,'3183 Trasher Road',226-555-0113,01/08/2007,'1-2 Km.',Norte,55,0
18154,153,Calvin,She,22/08/1946,S,M,calvin0@mineriadedatos.com.ar,100000,2,Licenciatura,Gestión,1,4,'Postfach 8 77 99','500 555-0119',28/11/2007,'10+ Km.',Centro,66,0
21074,263,Diane,Carlson,10/03/1965,C,F,diane23@mineriadedatos.com.ar,30000,1,Licenciatura,'Obrero especializado',1,2,'8354 Ponderosa Drive','500 555-0157',26/12/2007,'0-1 Km.',Centro,48,0
11350,265,Cara,Zhou,14/01/1937,C,F,cara5@mineriadedatos.com.ar,30000,1,'Estudios de postgrado',Administrativo,1,0,'7280 Greendell Pl','500 555-0118',09/08/2007,'0-1 Km.',Centro,76,0
26213,214,Grant,Andersen,09/04/1978,S,M,grant15@mineriadedatos.com.ar,30000,0,'Educación secundaria',Obrero,0,1,'48733  rue des Ecoles','500 555-0113',16/05/2008,'1-2 Km.',Centro,35,0
15803,35,Bradley,Goel,18/10/1962,C,M,bradley21@mineriadedatos.com.ar,70000,5,Licenciatura,Profesional,0,2,'6471 Harvey Way','500 555-0142',29/01/2008,'0-1 Km.',Sur,50,0
11957,634,Courtney,Hernandez,12/08/1973,S,F,courtney14@mineriadedatos.com.ar,60000,0,'Estudios universitarios (en curso)','Obrero especializado',0,2,'8426 Kendall Rd.',424-555-0199,16/08/2007,'1-2 Km.',Norte,39,0
23229,155,Deborah,Raje,11/10/1971,S,F,deborah18@mineriadedatos.com.ar,20000,0,'Educación secundaria (en curso)',Obrero,0,2,'Hüttenstr 9005','500 555-0157',10/04/2008,'1-2 Km.',Centro,41,0
15355,186,Janelle,Martinez,18/01/1956,C,F,janelle14@mineriadedatos.com.ar,100000,2,'Estudios universitarios (en curso)',Profesional,1,4,'22  avenue Foch','500 555-0181',06/05/2008,'2-5 Km.',Centro,57,0
20487,609,Alexander,White,04/03/1942,C,M,alexander16@mineriadedatos.com.ar,60000,3,'Estudios de postgrado',Gestión,1,2,'9186 Sandalwood Dr.',323-555-0138,02/11/2007,'10+ Km.',Norte,71,0
21495,631,James,Hughes,02/08/1951,C,M,james27@mineriadedatos.com.ar,60000,2,'Educación secundaria',Profesional,1,2,'8225 Hidden Oak Ct',525-555-0165,30/06/2008,'10+ Km.',Norte,61,0
15546,552,Robert,Jenkins,21/05/1961,C,M,robert20@mineriadedatos.com.ar,40000,4,'Educación secundaria','Obrero especializado',1,3,'9972 San Miguel Rd',875-555-0192,20/06/2008,'10+ Km.',Norte,52,0
12892,62,Brian,Peterson,10/04/1972,C,M,brian17@mineriadedatos.com.ar,40000,1,'Estudios de postgrado','Obrero especializado',1,0,'1284 Poppy Pl.',427-555-0137,18/08/2007,'1-2 Km.',Norte,41,0
25223,18,Armando,Ortega,21/03/1966,S,M,armando22@mineriadedatos.com.ar,110000,0,'Estudios de postgrado',Gestión,0,3,'8552 Oak Park Blvd','500 555-0187',28/09/2007,'1-2 Km.',Sur,47,0
11437,190,Alfredo,Moreno,17/12/1949,C,M,alfredo7@mineriadedatos.com.ar,90000,4,'Educación secundaria',Gestión,1,3,'882  rue Villedo','500 555-0166',21/06/2008,'10+ Km.',Centro,63,0
14233,7,Ricardo,She,27/06/1971,S,M,ricardo0@mineriadedatos.com.ar,100000,0,'Educación secundaria',Gestión,1,3,'3844 Lodge Drive','500 555-0132',04/01/2008,'10+ Km.',Sur,41,0
11808,54,James,Parker,12/04/1969,C,M,james57@mineriadedatos.com.ar,60000,1,'Estudios de postgrado',Profesional,1,0,'751 Countrywood Ct.',730-555-0125,27/09/2007,'2-5 Km.',Norte,44,0
20065,133,Grant,Lal,23/11/1971,C,M,grant10@mineriadedatos.com.ar,40000,2,'Estudios universitarios (en curso)',Administrativo,0,1,'Herzogstr 2128','500 555-0124',21/06/2008,'0-1 Km.',Centro,41,0
24419,299,Kaylee,Rivera,28/01/1955,C,F,kaylee13@mineriadedatos.com.ar,70000,4,'Educación secundaria',Profesional,1,0,'2312 Wilson Court',530-555-0180,29/10/2007,'5-10 Km.',Norte,58,0
27224,552,Jessica,Griffin,09/10/1957,C,F,jessica45@mineriadedatos.com.ar,20000,2,'Educación secundaria (en curso)',Administrativo,0,2,'4487 Coldwater Drive',424-555-0117,04/10/2007,'0-1 Km.',Norte,55,0
18604,52,Paige,Alexander,22/05/1964,C,F,paige18@mineriadedatos.com.ar,60000,5,Licenciatura,'Obrero especializado',1,4,'1050 Greenhills Circle',605-555-0133,12/08/2007,'2-5 Km.',Norte,49,0
11714,359,Alexandria,Long,18/10/1962,C,F,alexandria9@mineriadedatos.com.ar,70000,1,'Estudios universitarios (en curso)','Obrero especializado',1,1,'5543 Hamilton Ave.',676-555-0172,22/08/2007,'2-5 Km.',Norte,50,0
12203,60,Zachary,Hughes,06/03/1938,C,M,zachary10@mineriadedatos.com.ar,120000,2,'Estudios de postgrado',Gestión,1,3,'7600 Showtime Court',136-555-0183,04/01/2008,'5-10 Km.',Norte,75,0
18995,298,Melissa,Gray,02/05/1947,S,F,melissa28@mineriadedatos.com.ar,70000,2,'Estudios universitarios (en curso)',Profesional,1,1,'4956 Norcross Lane',734-555-0132,26/04/2008,'10+ Km.',Norte,66,0
26846,240,Dustin,Kumar,14/07/1964,C,M,dustin7@mineriadedatos.com.ar,20000,2,'Educación secundaria',Obrero,1,2,'7496 Sunset Meadows','500 555-0180',14/06/2008,'0-1 Km.',Centro,48,0
15805,16,Dawn,Lin,02/03/1962,C,F,dawn9@mineriadedatos.com.ar,70000,5,'Estudios universitarios (en curso)','Obrero especializado',1,2,'1699 Meadowbrook Court','500 555-0112',11/06/2008,'5-10 Km.',Sur,51,0
20122,315,Jeremy,Bailey,06/11/1973,C,M,jeremy44@mineriadedatos.com.ar,40000,1,'Estudios de postgrado','Obrero especializado',1,0,'4584 Hamiliton Ave.',578-555-0130,15/05/2008,'1-2 Km.',Norte,39,0
20467,618,Gabrielle,Bennett,02/06/1956,C,F,gabrielle23@mineriadedatos.com.ar,60000,2,'Educación secundaria',Profesional,0,2,'1233 Vista Bonita',160-555-0188,23/04/2008,'5-10 Km.',Norte,56,0
23468,314,Sean,Roberts,27/08/1964,S,M,sean36@mineriadedatos.com.ar,130000,2,'Estudios de postgrado',Gestión,0,2,'3403 Rapallo Lane',799-555-0194,26/06/2008,'0-1 Km.',Norte,48,0
12868,195,Julie,Anand,13/05/1975,S,F,julie23@mineriadedatos.com.ar,20000,0,'Educación secundaria',Obrero,0,1,'66  place de la République','500 555-0151',20/09/2007,'5-10 Km.',Centro,38,0
20550,235,Mohamed,Pal,20/12/1957,C,F,mohamed1@mineriadedatos.com.ar,150000,1,'Estudios universitarios (en curso)',Profesional,1,3,'3633 Stratton Circle','500 555-0174',11/11/2007,'5-10 Km.',Centro,55,0
21639,612,Anthony,Wilson,26/03/1964,C,M,anthony16@mineriadedatos.com.ar,60000,4,Licenciatura,'Obrero especializado',1,3,'3196 Rotherham Dr.',148-555-0127,12/02/2008,'10+ Km.',Norte,49,0
19634,307,Gregory,Nath,11/04/1975,C,M,gregory22@mineriadedatos.com.ar,40000,0,'Educación secundaria','Obrero especializado',1,1,'3505 Graham St.',465-555-0134,22/03/2008,'5-10 Km.',Norte,38,0
11857,614,Isabella,Young,12/03/1963,S,F,isabella56@mineriadedatos.com.ar,60000,3,'Estudios de postgrado',Profesional,0,0,'9175 Benton Street',747-555-0149,08/04/2008,'0-1 Km.',Norte,50,0
21123,214,Carl,Luo,12/08/1974,S,M,carl5@mineriadedatos.com.ar,20000,0,'Educación secundaria (en curso)',Obrero,1,2,'4877  rue des Ecoles','500 555-0178',15/04/2008,'1-2 Km.',Centro,38,0
18550,372,Julia,Griffin,20/10/1970,C,F,julia87@mineriadedatos.com.ar,50000,1,Licenciatura,'Obrero especializado',1,1,'3382 Greer Ave',305-555-0182,08/06/2008,'0-1 Km.',Norte,42,0
21239,30,Christy,Liang,03/11/1937,C,F,christy15@mineriadedatos.com.ar,30000,2,'Estudios universitarios (en curso)',Administrativo,0,2,'458 Arlington Way','500 555-0121',01/01/2008,'0-1 Km.',Sur,75,0
12931,307,Ann,Fernandez,05/10/1969,S,F,ann20@mineriadedatos.com.ar,70000,5,'Estudios de postgrado',Profesional,1,2,'9892 N. Spoonwood Ct.',145-555-0155,08/08/2007,'2-5 Km.',Norte,43,0
21536,128,Billy,Rubio,19/02/1951,C,M,billy21@mineriadedatos.com.ar,90000,4,'Educación secundaria',Profesional,1,2,'Buergermeister-ulrich-str 321','500 555-0111',21/03/2008,'10+ Km.',Centro,62,0
17236,15,Harold,Chandra,24/10/1974,S,M,harold0@mineriadedatos.com.ar,70000,0,'Educación secundaria (en curso)',Profesional,0,4,'3114 Notre Dame Ave.','500 555-0139',15/01/2008,'10+ Km.',Sur,38,0
14487,358,Seth,Hall,06/10/1954,C,M,seth23@mineriadedatos.com.ar,60000,2,'Educación secundaria (en curso)','Obrero especializado',1,2,'1330 Guadalupe Dr.',886-555-0139,11/12/2007,'5-10 Km.',Norte,58,0
16299,161,Alison,Tang,24/11/1977,S,F,alison3@mineriadedatos.com.ar,20000,0,'Educación secundaria',Obrero,0,1,'Nonnendamm 6999','500 555-0131',26/10/2007,'2-5 Km.',Centro,35,0
23634,177,Ernest,Li,21/07/1949,C,M,ernest3@mineriadedatos.com.ar,130000,4,'Educación secundaria',Gestión,0,4,'Pflugstr 8414','500 555-0125',14/02/2008,'10+ Km.',Centro,63,0
