IdCiudad,Nombre,Apellido,FechaNacimiento,EstadoCivil,Genero,Email,IngresoAnual,TotalHijos,CantHijosEnCasa,Educacion,Ocupacion,Propietario,CantAutomoviles,Direccion,Telefono,Distancia,Region,Edad
257,Lori,Romero,1972-03-23,C,F,lori11@mineriadedatos.com.ar,20000,0,0,'Educación secundaria (en curso)',Obrero,1,2,'4583 Tice','500 555-0151','1-2 Km.',Centro,41
5,Kellie,Navarro,1975-08-03,C,F,kellie8@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,1,2,'1164 Augustine Drive','500 555-0157','10+ Km.',Sur,37
642,Hailey,Parker,1949-05-21,S,F,hailey50@mineriadedatos.com.ar,60000,2,1,'Estudios universitarios (en curso)',Profesional,1,2,'8739 Twinview Drive',213-555-0169,'10+ Km.',Norte,64
59,Madison,Flores,1952-04-28,C,F,madison48@mineriadedatos.com.ar,60000,3,1,'Educación secundaria',Profesional,1,2,'2547 Boxer Blvd.',848-555-0191,'10+ Km.',Norte,61
548,Alyssa,Murphy,1964-09-27,S,F,alyssa32@mineriadedatos.com.ar,60000,4,2,Licenciatura,'Obrero especializado',0,2,'1451 Victory Lane',698-555-0138,'0-1 Km.',Norte,48
28,Kellie,Torres,1967-12-13,C,F,kellie10@mineriadedatos.com.ar,70000,5,5,Licenciatura,Profesional,1,4,'3591 Pepperidge Way','500 555-0140','10+ Km.',Sur,45
226,Theresa,Romero,1977-10-05,S,F,theresa6@mineriadedatos.com.ar,20000,0,0,'Educación secundaria',Obrero,0,1,'8787  avenue de l´ Union Centrale','500 555-0155','1-2 Km.',Centro,35
548,Taylor,Wood,1957-03-08,C,F,taylor27@mineriadedatos.com.ar,20000,2,1,'Educación secundaria (en curso)',Administrativo,1,2,'1825 Corte Del Prado',787-555-0124,'0-1 Km.',Norte,56
201,Trisha,He,1966-07-28,C,F,trisha13@mineriadedatos.com.ar,40000,0,0,Licenciatura,Profesional,0,0,'98bis  boulevard du Montparnasse','500 555-0131','0-1 Km.',Centro,46
481,Nina,Xu,1962-02-25,C,F,nina5@mineriadedatos.com.ar,80000,5,4,'Estudios universitarios (en curso)',Profesional,1,3,'8689 St. George Court',118-555-0189,'5-10 Km.',Norte,51
310,Meredith,Browning,1967-09-16,S,F,meredith39@mineriadedatos.com.ar,60000,0,0,'Estudios de postgrado',Profesional,0,1,'6453 Sur',240-555-0117,'2-5 Km.',Norte,45
63,Kaylee,Turner,1966-05-16,S,F,kaylee26@mineriadedatos.com.ar,60000,0,0,'Estudios de postgrado','Obrero especializado',1,0,'2396 Anchor Ct.',697-555-0113,'0-1 Km.',Norte,47
3,Kristine,Ramos,1948-09-13,C,F,kristine18@mineriadedatos.com.ar,10000,2,1,'Educación secundaria (en curso)',Administrativo,1,2,'3399 Climbing Dr','500 555-0130','5-10 Km.',Sur,64
311,Warren,Nara,1959-11-20,S,M,warren6@mineriadedatos.com.ar,80000,4,0,'Estudios de postgrado',Profesional,1,0,'6973 Elena',373-555-0111,'0-1 Km.',Norte,53
170,Jaclyn,Ma,1945-04-15,C,F,jaclyn17@mineriadedatos.com.ar,90000,5,0,'Estudios universitarios (en curso)',Profesional,1,2,'Carlsplatz 4650','500 555-0184','10+ Km.',Centro,68
184,Carmen,Stone,1973-11-22,S,F,carmen11@mineriadedatos.com.ar,20000,0,0,'Educación secundaria (en curso)',Obrero,0,2,'29bis  rue des Peupliers','500 555-0112','1-2 Km.',Centro,39
385,Gabriel,Collins,1969-03-05,C,M,gabriel32@mineriadedatos.com.ar,80000,3,0,'Estudios de postgrado',Profesional,1,0,'1040 Northridge Road',562-555-0115,'0-1 Km.',Norte,44
185,Colleen,Nara,1965-08-18,S,F,colleen39@mineriadedatos.com.ar,10000,4,3,'Educación secundaria (en curso)',Obrero,1,2,'33  place de la République','500 555-0131','0-1 Km.',Centro,47
150,Kellie,Vazquez,1975-03-02,C,F,kellie13@mineriadedatos.com.ar,10000,0,0,'Educación secundaria (en curso)',Obrero,1,2,'Heideweg 6457','500 555-0183','0-1 Km.',Centro,38
634,Destiny,Moore,1949-02-09,S,F,destiny8@mineriadedatos.com.ar,30000,4,0,'Educación secundaria',Profesional,1,2,'1099 Catalpa Court',264-555-0128,'5-10 Km.',Norte,64
161,Evelyn,Patel,1976-05-20,S,F,evelyn3@mineriadedatos.com.ar,30000,0,0,'Estudios universitarios (en curso)',Administrativo,0,1,'Postfach 44 11 11','500 555-0193','2-5 Km.',Centro,37
198,Sharon,Xie,1961-05-20,C,F,sharon9@mineriadedatos.com.ar,20000,1,0,'Estudios de postgrado',Administrativo,1,0,'101  rue Léo Delibes','500 555-0145','0-1 Km.',Centro,52
632,Jada,Perez,1951-07-27,S,F,jada24@mineriadedatos.com.ar,60000,2,1,'Educación secundaria',Profesional,1,2,'9162 California Street',527-555-0162,'10+ Km.',Norte,61
311,Alexis,Butler,1979-05-05,C,F,alexis37@mineriadedatos.com.ar,40000,0,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'5217 Cordova Way',276-555-0133,'5-10 Km.',Norte,34
161,Jarrod,Malhotra,1946-09-06,C,M,jarrod5@mineriadedatos.com.ar,120000,4,5,Licenciatura,Gestión,1,1,'Parise Straße 644','500 555-0171','10+ Km.',Centro,66
315,Jack,Jai,1970-05-03,C,M,jack33@mineriadedatos.com.ar,70000,4,0,'Estudios de postgrado',Profesional,1,0,'1174 Ayers Rd',436-555-0167,'2-5 Km.',Norte,43
299,Jaime,Hernandez,1959-05-02,S,M,jaime46@mineriadedatos.com.ar,80000,2,0,'Estudios de postgrado',Profesional,0,0,'2664 Escobar',474-555-0136,'0-1 Km.',Norte,54
307,Thomas,Jai,1969-02-19,C,M,thomas35@mineriadedatos.com.ar,50000,2,2,Licenciatura,'Obrero especializado',1,0,'2743 Veale Ave',906-555-0113,'2-5 Km.',Norte,44
609,Dylan,Walker,1950-06-01,C,M,dylan53@mineriadedatos.com.ar,60000,2,1,'Estudios universitarios (en curso)',Profesional,1,2,'9698 N Lucile Lane',771-555-0123,'2-5 Km.',Norte,62
222,Bryant,Suri,1946-03-03,S,M,bryant0@mineriadedatos.com.ar,90000,5,0,'Estudios universitarios (en curso)',Profesional,0,2,'523  rue de l\'Espace De Schengen','500 555-0148','2-5 Km.',Centro,67
248,Ebony,Vance,1971-01-08,S,F,ebony3@mineriadedatos.com.ar,20000,0,0,'Educación secundaria (en curso)',Obrero,1,2,'2590 Concord','500 555-0140','1-2 Km.',Centro,42
314,Miguel,Patterson,1954-06-15,S,M,miguel57@mineriadedatos.com.ar,70000,2,0,'Educación secundaria (en curso)','Obrero especializado',1,2,'5133 Serrana Ct.',113-555-0189,'5-10 Km.',Norte,58
298,Brandi,Ortega,1974-01-11,S,F,brandi21@mineriadedatos.com.ar,40000,3,3,'Estudios universitarios (en curso)',Administrativo,1,2,'4684 Ptarmigan Drive',157-555-0139,'0-1 Km.',Norte,39
6,Jeffery,Lu,1971-07-05,S,M,jeffery12@mineriadedatos.com.ar,100000,0,5,'Educación secundaria',Gestión,1,3,'9644 55th St.','500 555-0113','10+ Km.',Sur,41
214,Veronica,Rodriguez,1980-03-21,S,F,veronica21@mineriadedatos.com.ar,20000,0,0,'Educación secundaria (en curso)',Obrero,0,2,'88  avenue de l´ Union Centrale','500 555-0193','1-2 Km.',Centro,33
135,Eddie,Rubio,1967-05-27,S,M,eddie21@mineriadedatos.com.ar,20000,1,1,'Estudios universitarios (en curso)',Obrero,0,1,'Heiderplatz 662','500 555-0159','1-2 Km.',Centro,45
49,Savannah,Perez,1959-07-20,C,F,savannah34@mineriadedatos.com.ar,70000,5,5,'Estudios de postgrado',Profesional,0,3,'445 Bishop Drive',554-555-0191,'10+ Km.',Norte,53
117,Sebastian,Howard,1979-07-02,S,M,sebastian12@mineriadedatos.com.ar,20000,5,5,'Educación secundaria',Obrero,1,3,'Höhenstr 9419','500 555-0112','0-1 Km.',Centro,33
206,Marie,Gill,1960-08-28,C,F,marie37@mineriadedatos.com.ar,30000,3,0,'Estudios de postgrado',Administrativo,1,0,'571  rue Malar','500 555-0192','0-1 Km.',Centro,52
211,Sergio,Patel,1954-09-21,S,M,sergio3@mineriadedatos.com.ar,90000,4,2,'Educación secundaria',Profesional,1,2,'77  rue du Puits Dixme','500 555-0161','10+ Km.',Centro,58
36,Candice,Lu,1966-08-23,S,F,candice17@mineriadedatos.com.ar,100000,0,0,Licenciatura,Profesional,0,1,'7876 Clinton Dr','500 555-0174','5-10 Km.',Sur,46
35,Pamela,Mehta,1960-03-03,C,F,pamela17@mineriadedatos.com.ar,70000,5,4,'Estudios universitarios (en curso)','Obrero especializado',0,3,'7633 Greenhills Circle','500 555-0157','5-10 Km.',Sur,53
612,Geoffrey,Patel,1974-04-21,S,M,geoffrey3@mineriadedatos.com.ar,60000,0,0,'Estudios universitarios (en curso)',Profesional,0,2,'6946 Candywood Ct.',402-555-0162,'1-2 Km.',Norte,39
634,Caitlin,Peterson,1957-02-02,C,F,caitlin4@mineriadedatos.com.ar,70000,2,0,'Educación secundaria (en curso)','Obrero especializado',1,2,'4220 Magnolia Ave',195-555-0150,'5-10 Km.',Norte,56
213,Tonya,Shan,1945-04-21,C,F,tonya10@mineriadedatos.com.ar,70000,5,1,'Educación secundaria',Profesional,1,3,'88  rue Georges-Clémenceau','500 555-0114','10+ Km.',Centro,68
273,Kendra,Alonso,1966-03-15,S,F,kendra8@mineriadedatos.com.ar,60000,0,0,'Estudios de postgrado','Obrero especializado',1,0,'6886 Berry Dr.','500 555-0116','0-1 Km.',Centro,47
131,Sebastian,Brooks,1954-01-03,C,M,sebastian2@mineriadedatos.com.ar,80000,4,2,'Estudios universitarios (en curso)',Profesional,1,1,'Altendorfer Straße 299','500 555-0154','10+ Km.',Centro,59
536,Maurice,Xie,1945-11-01,S,M,maurice3@mineriadedatos.com.ar,60000,4,0,Licenciatura,Gestión,1,2,'9645 Prancing Drive',424-555-0166,'10+ Km.',Norte,67
241,Rafael,Wu,1972-06-13,S,M,rafael7@mineriadedatos.com.ar,40000,2,2,'Estudios universitarios (en curso)',Administrativo,1,0,'3200 Wren Ave.','500 555-0123','1-2 Km.',Centro,40
300,Alexander,Garcia,1966-05-21,S,M,alexander20@mineriadedatos.com.ar,60000,0,0,'Estudios de postgrado','Obrero especializado',0,0,'4914 Clayton Rd.',764-555-0134,'0-1 Km.',Norte,47
277,Franklin,Wang,1932-05-10,S,M,franklin1@mineriadedatos.com.ar,20000,2,0,'Estudios universitarios (en curso)',Obrero,1,1,'1946 Bayside Way','500 555-0168','2-5 Km.',Centro,81
17,Raquel,Alonso,1966-03-01,S,F,raquel5@mineriadedatos.com.ar,110000,0,0,'Estudios de postgrado',Gestión,0,3,'5474 Limewood Pl.','500 555-0175','1-2 Km.',Sur,47
211,Heather,Zheng,1973-04-20,S,F,heather18@mineriadedatos.com.ar,20000,0,0,'Educación secundaria (en curso)',Obrero,0,2,'3bis  boulevard Saint Germain','500 555-0187','1-2 Km.',Centro,40
59,Makayla,Ramirez,1976-04-19,S,F,makayla7@mineriadedatos.com.ar,60000,0,0,'Estudios universitarios (en curso)',Profesional,0,2,'5868 Clay Road',157-555-0174,'1-2 Km.',Norte,37
166,Shane,Kapoor,1963-06-13,C,M,shane5@mineriadedatos.com.ar,40000,1,0,Licenciatura,'Obrero especializado',1,0,'Kapellstr 4922','500 555-0137','0-1 Km.',Centro,49
269,Raymond,Gonzalez,1971-05-25,S,M,raymond19@mineriadedatos.com.ar,30000,0,0,'Educación secundaria',Obrero,1,1,'3960 Seascape Circle','500 555-0182','2-5 Km.',Centro,41
34,Lisa,Li,1973-01-24,C,F,lisa6@mineriadedatos.com.ar,90000,0,0,Licenciatura,Profesional,0,3,'3852 Northridge Dr.','500 555-0189','10+ Km.',Sur,40
239,Teresa,Martin,1960-10-17,S,F,teresa1@mineriadedatos.com.ar,20000,1,1,'Estudios universitarios (en curso)',Obrero,1,0,'9608 Grammercy Lane','500 555-0191','1-2 Km.',Centro,52
208,Jacqueline,Hayes,1968-03-05,S,F,jacqueline23@mineriadedatos.com.ar,10000,2,2,'Educación secundaria',Obrero,1,1,'33  rue Georges-Clémenceau','500 555-0162','0-1 Km.',Centro,45
548,Julian,Perry,1975-02-21,S,M,julian9@mineriadedatos.com.ar,40000,0,0,'Educación secundaria','Obrero especializado',0,2,'8172 N. Ranchford',153-555-0180,'1-2 Km.',Norte,38
14,Peter,Deng,1979-10-04,S,M,peter9@mineriadedatos.com.ar,20000,0,0,Licenciatura,Administrativo,1,0,'7989 Pinehurst Court','500 555-0135','0-1 Km.',Sur,33
337,Hailey,Perez,1952-01-26,C,F,hailey53@mineriadedatos.com.ar,60000,3,1,'Educación secundaria',Profesional,1,2,'4966 Santa Barbara Rd.',635-555-0167,'10+ Km.',Norte,61
39,Maurice,Yuan,1965-10-13,C,M,maurice7@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,0,1,'3345 Macaroon Drive','500 555-0110','0-1 Km.',Sur,47
548,Elijah,Henderson,1970-06-15,C,M,elijah8@mineriadedatos.com.ar,70000,3,0,'Estudios de postgrado',Profesional,0,0,'8682 Etcheverry Dr',684-555-0119,'0-1 Km.',Norte,42
263,Jaime,Ruiz,1951-11-03,S,F,jaime2@mineriadedatos.com.ar,20000,2,0,'Estudios universitarios (en curso)',Obrero,0,1,'6469 Castlewood','500 555-0176','2-5 Km.',Centro,61
302,Raymond,Fernandez,1968-08-09,C,M,raymond16@mineriadedatos.com.ar,130000,1,0,'Estudios de postgrado',Gestión,1,3,'2914 St. George Dr.',189-555-0163,'0-1 Km.',Norte,44
23,Evan,Edwards,1973-09-04,S,M,evan25@mineriadedatos.com.ar,100000,0,5,'Educación secundaria',Gestión,1,2,'4976 Singingwood Court','500 555-0118','10+ Km.',Sur,39
307,Cristina,She,1973-04-11,S,F,cristina0@mineriadedatos.com.ar,70000,0,0,'Estudios universitarios (en curso)',Profesional,1,2,'719 Sycamore Drive',329-555-0150,'5-10 Km.',Norte,40
49,Yolanda,Sharma,1973-02-10,S,F,yolanda8@mineriadedatos.com.ar,70000,0,0,'Estudios universitarios (en curso)',Profesional,0,2,'1819 Lilac Court',275-555-0186,'0-1 Km.',Norte,40
641,Gabriel,Patterson,1954-01-16,C,M,gabriel7@mineriadedatos.com.ar,70000,2,0,'Educación secundaria (en curso)','Obrero especializado',0,2,'7788 Olive St',115-555-0124,'1-2 Km.',Norte,59
542,Isabel,Wood,1978-03-08,S,F,isabel2@mineriadedatos.com.ar,40000,0,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'163 St. John Lane',670-555-0164,'1-2 Km.',Norte,35
374,Anthony,Lewis,1958-10-07,C,M,anthony7@mineriadedatos.com.ar,80000,5,0,'Estudios de postgrado','Obrero especializado',1,0,'1877 Turner Dr.',855-555-0132,'1-2 Km.',Norte,54
607,Mason,Green,1960-11-28,C,M,mason37@mineriadedatos.com.ar,60000,1,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'3909 Lavetta Way',654-555-0178,'2-5 Km.',Norte,52
2,Kaylee,Hill,1964-03-03,C,F,kaylee35@mineriadedatos.com.ar,60000,3,3,Licenciatura,Profesional,1,2,'8205 Soto St.','500 555-0131','5-10 Km.',Sur,49
311,Morgan,Richardson,1958-08-22,S,F,morgan57@mineriadedatos.com.ar,60000,1,0,Licenciatura,Profesional,1,1,'8736 E. 62nd Street',559-555-0128,'2-5 Km.',Norte,54
4,Lance,Sanz,1980-03-26,S,M,lance20@mineriadedatos.com.ar,10000,0,0,'Estudios universitarios (en curso)',Obrero,0,1,'8327 Roundhouse Place','500 555-0136','0-1 Km.',Sur,33
193,Andres,Nara,1948-08-10,C,M,andres14@mineriadedatos.com.ar,90000,4,1,'Educación secundaria',Gestión,1,3,'83  rue Jean Mermoz','500 555-0173','5-10 Km.',Centro,64
155,Kari,Malhotra,1960-06-19,C,F,kari6@mineriadedatos.com.ar,30000,3,0,Licenciatura,Administrativo,1,0,'Postfach 8 11 55','500 555-0116','0-1 Km.',Centro,52
222,Ross,Carlson,1945-09-24,C,M,ross36@mineriadedatos.com.ar,70000,5,1,'Educación secundaria',Profesional,0,2,'8812  rue Surcouf','500 555-0136','2-5 Km.',Centro,67
277,Armando,Muñoz,1956-05-03,C,M,armando7@mineriadedatos.com.ar,170000,3,3,'Educación secundaria',Profesional,1,4,'7072 Meadow Lane','500 555-0129','0-1 Km.',Centro,57
359,Jeremy,Peterson,1948-05-06,S,M,jeremy35@mineriadedatos.com.ar,60000,2,1,Licenciatura,Gestión,1,0,'1035 Arguello Blvd.',270-555-0144,'10+ Km.',Norte,65
316,Olivia,Jones,1955-04-15,C,F,olivia3@mineriadedatos.com.ar,70000,4,3,'Educación secundaria',Profesional,1,0,'8796 Kentucky Dr.',207-555-0146,'1-2 Km.',Norte,58
302,Mohamed,Pal,1974-07-23,S,F,mohamed0@mineriadedatos.com.ar,40000,3,3,'Estudios universitarios (en curso)',Administrativo,1,2,'8299 Darlene Drive',842-555-0111,'1-2 Km.',Norte,38
205,Casey,She,1962-06-09,S,F,casey0@mineriadedatos.com.ar,30000,4,0,'Estudios de postgrado',Administrativo,1,0,'37  place de Fontenoy','500 555-0154','0-1 Km.',Centro,50
4,Ebony,Hernandez,1943-09-12,C,F,ebony26@mineriadedatos.com.ar,40000,2,0,Licenciatura,Gestión,1,2,'7614 Inez Ave','500 555-0120','5-10 Km.',Sur,69
311,Deanna,Torres,1964-06-16,S,F,deanna38@mineriadedatos.com.ar,60000,5,5,Licenciatura,'Obrero especializado',1,1,'2383 Pepper Drive',199-555-0158,'2-5 Km.',Norte,48
35,Ashley,Patterson,1959-06-13,S,F,ashley37@mineriadedatos.com.ar,90000,1,0,Licenciatura,Profesional,1,1,'5843 Westwood Court','500 555-0136','2-5 Km.',Sur,53
253,Theodore,Rowe,1966-02-09,C,M,theodore22@mineriadedatos.com.ar,30000,1,1,Licenciatura,Administrativo,1,1,'7680 Ashwood Dr','500 555-0170','2-5 Km.',Centro,47
638,Lauren,Wilson,1954-03-03,C,F,lauren25@mineriadedatos.com.ar,30000,1,0,'Educación secundaria',Administrativo,1,1,'9387 Oak Brook Place',937-555-0124,'5-10 Km.',Norte,59
176,Jamie,Suarez,1952-03-01,S,M,jamie41@mineriadedatos.com.ar,10000,3,0,'Estudios universitarios (en curso)',Obrero,0,2,'Am Grossen Dern 46','500 555-0146','0-1 Km.',Centro,61
191,Alejandro,Chavez,1975-01-25,S,M,alejandro39@mineriadedatos.com.ar,30000,0,0,'Estudios universitarios (en curso)',Administrativo,0,1,'4811  rue des Ecoles','500 555-0156','0-1 Km.',Centro,38
552,Eric,Hughes,1954-04-27,C,M,eric20@mineriadedatos.com.ar,30000,1,0,'Educación secundaria',Administrativo,1,1,'6645 Sunshine',504-555-0114,'2-5 Km.',Norte,59
38,Adrienne,Martin,1975-03-28,S,F,adrienne0@mineriadedatos.com.ar,80000,0,0,Licenciatura,Profesional,1,2,'5188 Duke Way','500 555-0124','10+ Km.',Sur,38
345,Jesse,Kelly,1972-08-04,C,M,jesse2@mineriadedatos.com.ar,70000,1,0,'Estudios de postgrado',Profesional,1,0,'8890 Limewood Pl.',847-555-0122,'2-5 Km.',Norte,40
36,Clarence,Liu,1958-11-24,S,M,clarence40@mineriadedatos.com.ar,900000,0,0,'Estudios de postgrado',Gestión,1,3,'1726 Chestnut','500 555-0118','0-1 Km.',Sur,54
240,Naomi,Hernandez,1962-05-09,S,F,naomi3@mineriadedatos.com.ar,20000,1,0,'Estudios de postgrado',Obrero,0,0,'1858 Liscome Way','500 555-0153','0-1 Km.',Centro,51
40,Misty,Chander,1957-04-17,S,F,misty17@mineriadedatos.com.ar,70000,1,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'2050 Glazier Dr','500 555-0145','5-10 Km.',Sur,56
34,Todd,Lu,1950-09-02,C,M,todd10@mineriadedatos.com.ar,10000,2,1,'Educación secundaria (en curso)',Administrativo,1,3,'4333 Contra Costa Blvd.','500 555-0114','1-2 Km.',Sur,62
299,Janet,Romero,1961-03-04,C,F,janet14@mineriadedatos.com.ar,40000,4,3,'Educación secundaria','Obrero especializado',1,3,'8015 Climbing Vine Court',449-555-0114,'10+ Km.',Norte,52
131,Sydney,Young,1960-07-21,S,F,sydney89@mineriadedatos.com.ar,20000,1,1,'Estudios universitarios (en curso)',Obrero,0,0,'Erlenweg 99','500 555-0119','0-1 Km.',Centro,52
179,Julie,Pal,1965-09-24,S,F,julie17@mineriadedatos.com.ar,30000,2,2,'Estudios universitarios (en curso)',Administrativo,1,1,'2  rue des Vendangeurs','500 555-0110','0-1 Km.',Centro,47
26,Warren,Andersen,1964-02-18,C,M,warren2@mineriadedatos.com.ar,60000,4,4,Licenciatura,Profesional,1,2,'7783 Limewood Pl','500 555-0181','5-10 Km.',Sur,49
249,Troy,Patel,1964-07-06,C,M,troy3@mineriadedatos.com.ar,40000,1,0,Licenciatura,'Obrero especializado',1,0,'9443 Lacanda Ct.','500 555-0153','0-1 Km.',Centro,48
36,Gail,Alexander,1968-08-12,S,F,gail5@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,0,1,'918 Park Lane','500 555-0120','5-10 Km.',Sur,44
30,Kathleen,Gomez,1969-07-21,C,F,kathleen3@mineriadedatos.com.ar,100000,1,0,'Estudios de postgrado',Gestión,1,0,'4769 Detroit Avenue','500 555-0157','2-5 Km.',Sur,43
234,Devin,Clark,1976-08-24,S,M,devin18@mineriadedatos.com.ar,20000,0,0,'Educación secundaria',Obrero,0,1,'3689 Sun Tree Lane','500 555-0177','2-5 Km.',Centro,36
547,Ethan,Shan,1954-05-11,C,M,ethan27@mineriadedatos.com.ar,80000,2,0,'Educación secundaria (en curso)','Obrero especializado',1,2,'9551 Jones Rd',168-555-0113,'5-10 Km.',Norte,59
383,Alexandra,Miller,1955-11-20,C,F,alexandra69@mineriadedatos.com.ar,70000,4,3,'Educación secundaria',Profesional,1,0,'328 Shelly Dr.',402-555-0180,'1-2 Km.',Norte,57
310,Jose,Adams,1969-08-11,S,M,jose51@mineriadedatos.com.ar,60000,1,0,'Estudios de postgrado',Profesional,1,0,'8735 Golf Club Rd.',644-555-0114,'2-5 Km.',Norte,43
53,Abigail,Thompson,1963-06-03,C,F,abigail56@mineriadedatos.com.ar,60000,3,2,'Estudios de postgrado',Profesional,1,0,'6738 Court Street',792-555-0194,'2-5 Km.',Norte,49
278,Lindsay,Nath,1945-06-12,C,F,lindsay18@mineriadedatos.com.ar,160000,3,4,Licenciatura,Gestión,1,4,'2152 Zartop Street','500 555-0145','5-10 Km.',Centro,67
329,Brianna,Russell,1935-04-23,C,F,brianna65@mineriadedatos.com.ar,120000,1,3,'Estudios de postgrado',Gestión,1,4,'9558 Orchard View Ave.',623-555-0192,'2-5 Km.',Norte,78
244,Kristi,Hernandez,1968-01-14,S,F,kristi0@mineriadedatos.com.ar,40000,0,0,'Estudios de postgrado',Administrativo,0,0,'4443 Virginia Lane','500 555-0182','0-1 Km.',Centro,45
301,Allison,Richardson,1957-08-04,C,F,allison8@mineriadedatos.com.ar,40000,1,0,'Estudios universitarios (en curso)',Administrativo,1,1,'4344 Azoras Cir',618-555-0124,'0-1 Km.',Norte,55
326,Jackson,Lopez,1963-09-20,C,M,jackson42@mineriadedatos.com.ar,120000,4,3,'Estudios universitarios (en curso)',Profesional,1,3,'2081 Elkwood Drive',644-555-0155,'5-10 Km.',Norte,49
120,Meredith,Arun,1968-03-05,S,F,meredith5@mineriadedatos.com.ar,20000,1,1,'Estudios universitarios (en curso)',Obrero,1,0,'Viktoria-Luise-Platz 442','500 555-0135','2-5 Km.',Centro,45
13,Brendan,Jai,1965-06-03,C,M,brendan9@mineriadedatos.com.ar,80000,5,5,Licenciatura,Profesional,1,4,'8839 Seaview Dr.','500 555-0140','1-2 Km.',Sur,47
221,Regina,Fernandez,1975-02-11,C,F,regina15@mineriadedatos.com.ar,10000,0,0,'Educación secundaria (en curso)',Obrero,1,2,'7348  avenue de l´Centro','500 555-0181','0-1 Km.',Centro,38
315,Kaitlyn,Johnson,1952-05-26,C,F,kaitlyn24@mineriadedatos.com.ar,40000,3,0,'Estudios universitarios (en curso)',Profesional,0,2,'6432 Maywood Ln.',747-555-0147,'1-2 Km.',Norte,60
348,Carol,Robinson,1937-10-27,C,F,carol17@mineriadedatos.com.ar,130000,2,3,'Estudios de postgrado',Gestión,1,3,'6692 Lindell Dr',504-555-0158,'2-5 Km.',Norte,75
278,Stefanie,Patel,1947-12-25,S,F,stefanie2@mineriadedatos.com.ar,170000,5,5,'Educación secundaria (en curso)',Profesional,0,4,'8980 Logan Court','500 555-0113','10+ Km.',Centro,65
69,Jasmine,Davis,1969-10-05,S,F,jasmine5@mineriadedatos.com.ar,70000,5,0,'Estudios de postgrado',Profesional,1,0,'9892 N. Spoonwood Ct.',540-555-0181,'2-5 Km.',Norte,43
322,Victoria,Bryant,1973-03-26,C,F,victoria64@mineriadedatos.com.ar,40000,1,0,'Estudios de postgrado','Obrero especializado',1,0,'4822 Center Street',230-555-0189,'0-1 Km.',Norte,40
299,Isaiah,Allen,1959-10-11,C,M,isaiah41@mineriadedatos.com.ar,60000,4,0,'Estudios de postgrado','Obrero especializado',1,0,'3476 Sunset Meadows',457-555-0183,'1-2 Km.',Norte,53
236,Joanna,Hernandez,1963-04-04,C,F,joanna2@mineriadedatos.com.ar,40000,1,0,Licenciatura,'Obrero especializado',1,0,'5738 Bent Tree Lane','500 555-0175','0-1 Km.',Centro,50
611,Kaitlyn,James,1959-10-21,S,F,kaitlyn63@mineriadedatos.com.ar,60000,4,3,Licenciatura,Profesional,1,0,'3478 Liana Lane',134-555-0148,'2-5 Km.',Norte,53
638,Wyatt,Evans,1942-12-20,C,M,wyatt46@mineriadedatos.com.ar,60000,3,0,'Estudios de postgrado',Gestión,1,2,'6532 Pinecrest Rd',616-555-0157,'10+ Km.',Norte,70
